model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
2,2015,13350,0,51126,0,125,57.6,2
3,2015,14999,0,73150,0,160,50.4,3
2,2017,18299,0,32185,2,135,134.5,2
2,2015,9667,0,80739,0,30,62.8,2
3,2017,22550,0,25328,0,145,50.4,3
2,2015,9350,0,91969,0,20,68.9,2
2,2013,8399,1,65001,0,20,68.9,2
2,2017,16550,0,20771,0,145,64.2,2
0,2014,8092,1,66995,0,30,65.7,2
4,2016,13499,0,72095,0,30,62.8,2
4,2016,13999,0,71353,0,145,56.5,2
0,2017,12499,0,27656,0,145,72.4,1.5
0,2016,11999,1,15066,0,0,83.1,1.5
2,2014,14250,0,65033,0,160,52.3,3
4,2014,14199,0,30749,0,125,57.6,2
1,2016,18999,0,35159,1,260,37.2,3
8,2014,10999,1,26742,0,160,51.4,2
3,2016,10899,1,76280,0,30,67.3,2
0,2012,7149,1,71842,0,30,62.8,2
0,2016,10299,1,36007,0,0,83.1,1.5
12,2016,27499,0,46720,2,0,85.6,2
1,2016,14879,0,20937,1,125,51.4,1.5
1,2016,8999,1,80051,0,0,74.3,1.5
0,2015,15499,0,48916,1,235,37.7,3
0,2017,11861,1,23268,0,0,78.5,1.5
0,2016,10849,1,32690,0,0,78.5,1.5
2,2016,16529,0,63679,2,0,134.5,2
4,2016,14999,0,64231,0,145,53.3,3
1,2015,7999,1,89569,0,30,62.8,2
1,2017,19350,0,18455,2,135,135.5,1.5
8,2014,11499,0,46000,0,160,52.3,2
4,2015,12450,0,79315,0,30,62.8,2
0,2016,11557,1,26146,1,125,53.3,1.5
0,2019,15199,1,7565,1,145,53.3,1.5
0,2016,9995,1,49782,0,0,78.5,1.5
0,2014,13083,0,48343,0,125,60.1,2
0,2015,9500,1,56941,0,0,83.1,1.5
1,2015,11399,0,65033,0,20,68.9,2
4,2015,11399,0,92428,0,30,62.8,2
0,2016,10607,1,90868,1,125,52.3,1.5
10,2017,18250,0,36204,0,145,54.3,2
2,2014,10375,1,66919,0,125,57.6,2
3,2015,12499,1,50452,0,30,62.8,2
0,2016,9899,1,47325,0,0,83.1,1.5
4,2015,14499,0,29269,0,20,68.9,2
0,2016,10999,1,35898,0,0,83.1,1.5
0,2015,10000,1,35259,0,0,83.1,1.5
1,2016,15499,1,11448,1,145,47.1,1.5
4,2016,15999,0,28774,0,30,62.8,2
2,2016,16212,0,31499,0,145,54.3,3
3,2017,14778,0,56292,0,145,70.6,2
0,2014,11250,0,17408,0,20,67.3,2
0,2019,15199,1,10844,1,145,53.3,1.5
0,2016,9349,1,71381,0,0,78.5,1.5
0,2015,12999,0,34267,0,20,70.6,2
2,2010,3690,1,96000,0,30,62.8,2
8,2016,18899,0,22780,1,160,44.8,2
8,2016,17499,0,35421,0,145,55.4,2
3,2014,10991,1,81978,0,125,60.1,2
2,2013,8991,1,64377,0,20,68.9,2
2,2014,9991,0,44287,0,20,68.9,2
5,2017,29991,0,28879,1,145,31,4.4
2,2015,15491,0,35248,0,30,64.2,2
12,2016,25991,0,62756,0,200,47.1,3
2,2017,17488,0,15537,0,30,64.2,2
12,2018,51988,0,9691,1,150,25.4,4.4
4,2019,28488,0,205,0,145,65.7,2
2,2019,29488,0,7935,0,145,48.7,2
3,2017,16488,1,27599,0,150,62.8,2
4,2016,21988,0,29314,0,165,51.4,3
1,2017,17988,1,19837,1,150,47.1,1.5
12,2018,39988,0,16933,2,140,85.6,2
12,2020,53988,0,5000,0,145,37.7,3
1,2019,23447,0,2231,1,145,50.4,2
17,2020,52988,0,10,1,150,34,3
17,2020,45488,0,10,1,150,34,3
17,2020,49488,0,10,1,150,34,3
2,2016,13988,0,42102,1,125,51.4,2
17,2020,45488,0,10,1,150,34,3
3,2017,25488,0,23910,1,145,41.5,3
0,2019,16499,0,7559,1,145,55.5,1.5
10,2015,18999,0,21512,0,145,54.3,2
1,2016,12150,1,57417,1,125,50.4,1.5
0,2013,12250,0,48491,0,125,60.1,2
4,2012,8499,1,77201,0,30,62.8,2
0,2016,11999,0,38204,0,0,78.5,1.5
0,2016,10550,1,40313,0,0,78.5,1.5
0,2015,9750,1,48534,0,20,72.4,1.5
0,2016,10999,1,27681,0,0,83.1,1.5
8,2016,14499,1,27795,0,20,68.9,2
3,2018,26488,0,21770,1,145,41.5,3
4,2018,28988,0,40820,1,145,39.2,3
10,2020,34988,0,5000,0,145,54.3,2
2,2019,28988,0,4673,0,145,48.7,2
3,2019,25988,0,5000,0,145,65.7,2
0,2019,27988,0,3574,1,145,40.4,1.5
0,2019,28488,0,6744,1,145,40.4,1.5
2,2019,28488,0,5741,0,145,48.7,2
12,2019,49488,0,6560,1,145,27.2,3
5,2019,35988,0,3693,0,145,47.9,3
12,2019,49488,0,6748,1,145,27.2,3
2,2020,53988,0,5000,1,145,34.9,3
17,2020,53988,0,5000,1,145,34,3
8,2020,28488,1,5000,0,145,40.4,2
2,2016,18788,0,49477,0,145,53.3,3
2,2017,23488,0,16730,0,145,51.4,3
1,2016,14718,1,23130,1,145,47.1,1.5
2,2017,18999,1,28772,0,145,60.1,2
0,2016,12199,1,41621,0,30,65.7,2
2,2016,18988,0,32722,2,0,134.5,2
10,2019,33988,0,7765,0,145,54.3,2
2,2018,22988,0,21276,0,145,56.5,3
13,2019,58988,0,5000,1,145,26.4,3
4,2017,27488,0,23500,1,145,39.2,3
0,2016,12999,0,68949,1,200,43.5,2
1,2016,12799,1,57561,0,30,67.3,1.5
4,2017,25176,0,34640,0,145,60.1,3
3,2015,14750,1,38974,1,200,42.8,2
8,2016,12999,1,58557,0,20,68.9,2
0,2016,11788,1,17084,0,0,78.5,1.5
2,2016,16999,0,23157,2,0,134.5,2
2,2019,24988,0,6332,0,145,54.3,2
0,2019,30488,0,5000,1,145,34.5,2
0,2019,26988,0,5000,0,145,51.4,2
17,2019,44988,0,5000,1,145,34,3
18,2019,74988,0,2684,1,145,24.1,4.4
9,2019,28988,0,9401,0,145,58.9,2
14,2020,66988,0,5000,0,145,33.6,3
0,2020,25988,0,5000,1,145,40.4,1.5
2,2017,24488,0,24122,0,145,51.4,3
0,2019,24488,0,7932,1,145,47.9,2
0,2017,21988,1,10417,1,145,36.2,3
2,2017,26488,0,16074,0,145,49.6,3
17,2018,36991,1,9662,1,145,31,3
17,2016,31491,2,27817,1,305,34,3
20,2016,15991,1,25921,1,205,41.5,2
2,2017,12991,0,46567,0,30,67.3,2
8,2017,17988,0,44775,0,125,57.6,2
2,2018,24988,0,23288,0,145,51.4,3
9,2019,27988,0,5599,1,145,39.2,2
1,2020,26988,0,5000,1,145,47.9,2
3,2016,20991,0,14613,0,125,60.1,2
10,2011,10991,0,29670,0,165,50.4,2
0,2014,10400,0,25975,1,145,48.7,1.6
0,2016,10990,1,36681,0,0,83.1,1.5
1,2016,16181,1,28895,0,125,60.1,2
1,2020,34988,0,5000,1,145,36.2,2
8,2016,18988,0,38635,0,145,55.4,2
1,2020,26988,0,1221,0,145,49.6,2
1,2017,10000,1,85600,1,145,55.4,1.5
1,2016,8500,1,79460,0,20,68.9,2
2,2015,11295,0,94590,0,30,62.8,2
0,2016,11988,1,20698,0,0,78.5,1.5
12,2016,34488,0,48761,0,235,42.8,3
1,2020,24988,0,5000,0,145,48.7,2
1,2019,27988,0,2290,1,145,46.3,2
2,2015,10695,0,105090,0,30,62.8,2
4,2015,10295,0,101030,0,20,68.9,2
2,2016,16000,0,51440,0,165,49.6,3
8,2011,7950,0,70582,0,200,45.6,2
8,2012,7999,1,88706,0,160,51.4,2
5,2006,4999,0,126054,1,555,29.7,3
2,2015,8799,1,92468,0,20,68.9,2
10,2014,11000,1,109450,0,165,52.3,2
4,2016,12795,0,64470,0,30,62.8,2
1,2015,9295,1,71670,0,20,68.9,2
8,2016,11495,1,110710,0,125,60.1,2
1,2016,11500,0,83280,0,30,65.7,2
10,2017,28988,0,22800,0,150,48.7,3
17,2020,47488,0,10,1,150,34,3
0,2016,14988,0,25633,0,30,65.7,2
8,2016,13500,1,75220,0,125,58.9,2
10,2014,12795,0,72430,0,145,54.3,2
3,2014,8500,1,141300,0,125,58.9,2
10,2016,15795,0,73850,0,200,47.9,3
10,2016,13795,0,110390,0,145,54.3,2
2,2016,14795,0,70250,2,0,134.5,2
4,2014,10295,0,103230,0,125,60.1,2
1,2015,7195,1,92920,0,20,68.9,2
10,2015,12000,0,126700,0,150,54.3,2
1,2017,12000,0,88100,2,0,141.2,1.5
4,2015,14500,0,30310,0,30,62.8,2
8,2016,12795,1,71720,0,20,68.9,2
0,2017,9500,1,72120,0,20,72.4,1.5
8,2017,19488,0,34959,1,150,44.8,2
2,2017,21988,0,41741,0,150,51.4,3
2,2014,15680,2,64260,0,165,52.3,3
8,2016,16799,0,50296,0,145,55.4,2
5,2008,8499,0,94000,0,305,39.2,3
2,2016,10695,0,100680,0,125,60.1,2
3,2016,13500,0,100550,0,125,58.9,2
2,2014,9295,1,103260,0,125,58.9,2
2,2016,8695,1,101930,0,20,72.4,2
2,2014,12295,1,56300,0,125,58.9,2
11,2014,18500,0,67210,0,200,47.9,3
0,2017,12295,0,52810,0,20,68.9,2
0,2016,8795,1,98210,0,30,65.7,2
4,2016,10000,0,124840,0,30,62.8,2
2,2014,9000,0,155790,0,145,54.3,3
2,2018,19995,1,22000,0,145,61.4,2
21,2002,14995,0,16500,1,325,29.4,2.2
8,2018,21995,0,2500,1,150,46.3,1.5
2,2007,2375,1,94000,1,240,38.7,2
11,2015,19799,0,51536,0,200,47.9,3
2,2011,5975,1,51000,0,125,60.1,2
8,2010,6695,1,64000,0,145,54.3,2
0,2009,2995,1,120000,0,30,62.8,2
0,2016,7999,1,80103,0,0,83.1,1.5
2,2012,8499,1,41000,1,200,42.8,2
0,2014,8290,1,65106,1,145,50.4,1.6
4,2014,14695,0,56000,0,145,53.3,3
19,2006,12495,2,89000,1,570,19.1,5
2,2016,13495,0,74000,0,30,64.2,2
0,2015,11485,1,23460,1,300,35.3,3
0,2017,15750,1,6290,1,145,36.2,3
16,2004,16950,1,80000,1,330,23.7,3.2
0,2017,19988,0,30139,1,200,39.8,3
12,2016,28488,0,49880,0,200,47.1,3
9,2019,28988,0,7893,0,145,58.9,2
0,2019,24488,0,7488,0,145,61.4,2
2,2017,17950,0,43000,0,145,53.3,3
20,2012,10595,1,47800,1,200,41.5,2
4,2013,10995,0,45464,0,125,60.1,2
19,2014,28490,0,53249,1,565,28.5,4.4
4,2019,25450,0,23000,0,150,65.7,2
2,2015,12400,1,48402,0,30,62.8,2
6,2015,17950,0,65397,0,160,49.6,3
17,2018,34990,0,9210,1,145,34,3
2,2017,15000,0,85070,2,135,134.5,2
12,2015,17500,0,116130,0,200,47.9,3
0,2006,2990,1,88000,1,260,37.7,1.6
0,2013,7675,1,60000,0,30,65.7,2
2,2009,4975,1,80000,1,160,45.6,2
0,2013,7990,1,46057,0,20,68.9,2
2,2012,8995,0,53333,0,20,68.9,2
2,2015,12350,1,52507,0,125,57.6,2
4,2013,12950,0,57604,0,150,55.4,3
2,2010,2995,1,101104,1,165,44.8,2
0,2014,8990,1,77424,0,30,65.7,2
4,2010,7990,0,85724,0,200,46.3,3
2,2015,11000,0,83590,0,30,62.8,2
22,2015,12500,0,79830,2,0,470.8,0
3,2015,12695,0,105730,0,125,58.9,2
3,2017,16000,0,50390,0,145,65.7,2
0,2014,8000,1,94420,0,30,65.7,2
4,2015,10795,0,91360,0,30,62.8,2
8,2015,10795,1,22580,0,125,57.6,2
2,2017,15500,0,54590,1,150,47.9,2
4,2012,9990,0,48417,0,125,60.1,2
2,2012,7275,0,80000,0,165,52.3,2
0,2013,8990,1,62635,0,30,64.2,2
0,2013,7475,1,65000,1,150,49.6,1.6
0,2013,7990,1,60000,0,30,65.7,1.6
0,2013,6990,1,84000,0,20,68.9,2
2,2014,9990,1,70643,0,30,62.8,2
0,2008,3975,1,79000,0,30,62.8,2
0,2014,7990,1,73824,0,30,65.7,2
0,2015,8290,1,35000,1,125,51.4,1.6
2,2009,4675,1,70000,1,165,47.9,2
4,2013,8975,1,65000,0,125,58.9,2
4,2011,9975,0,74000,0,145,53.3,2
0,2012,7375,1,60000,1,145,49.6,1.6
4,2015,10499,0,82375,0,20,68.9,2
4,2015,9899,1,83643,0,125,60.1,2
2,2012,8275,0,75000,0,160,52.3,2
3,2014,12975,0,65000,0,125,60.1,2
2,2005,4375,1,55000,0,160,50.4,2
4,2010,7475,1,75000,0,145,55.4,2
4,2014,10675,0,64221,0,30,62.8,2
2,2013,8990,1,76247,0,30,61.4,2
0,2012,10975,1,45000,0,145,56.5,2
2,2008,2675,1,130000,1,155,46.3,2
0,2016,11499,1,14668,0,20,72.4,1.5
0,2018,21999,0,16475,1,145,39.8,3
1,2016,11499,1,49636,1,125,53.3,1.5
0,2016,10599,1,39779,0,0,83.1,1.5
5,2014,18999,0,27782,0,160,50.4,3
3,2015,13500,1,44748,0,145,53.3,2
4,2008,6795,0,61442,1,260,37.7,2.5
2,2015,7995,1,101215,0,30,65.7,2
8,2016,13495,1,47000,0,20,68.9,2
2,2012,6995,1,81000,0,30,62.8,2
4,2008,5475,0,65000,0,160,50.4,2
5,2010,8995,0,92642,0,260,40.9,3
10,2013,10795,0,94853,0,160,50.4,2
12,2012,12995,0,110394,0,300,37.7,3
0,2008,4795,1,89241,1,200,42.8,2
3,2016,16299,0,52070,0,30,65.7,2
3,2015,14999,0,19887,0,30,64.2,2
4,2013,9950,1,70000,0,145,55.4,2
4,2010,7975,0,70000,0,145,54.3,2
2,2016,14975,1,49000,0,120,60.1,2
0,2013,7475,1,70000,0,0,74.3,1.6
10,2009,7675,1,70000,0,195,45.6,2
2,2013,9975,1,70000,0,125,58.9,2
2,2012,7475,0,70000,0,160,52.3,2
4,2018,25999,0,30972,2,135,156.9,2
0,2016,8999,1,69647,0,0,78.5,1.5
8,2017,22999,0,25190,1,145,44.8,2
2,2016,18789,0,33078,2,0,134.5,2
4,2014,6995,1,127798,0,125,57.6,2
4,2011,11995,0,85896,0,165,50.4,3
0,2008,3995,1,107407,0,150,54.3,2
0,2005,3795,0,63547,0,265,42.8,2
18,2015,29795,0,28500,1,565,28.5,4.4
3,2015,14999,1,36781,0,145,53.3,2
1,2016,12350,1,29460,1,125,50.4,1.5
6,2017,25599,0,25014,0,145,57.6,3
8,2016,13999,1,37840,0,20,68.9,2
1,2017,15699,0,45061,2,135,141.2,1.5
0,2018,17999,0,9945,1,145,36.7,1.5
0,2017,20999,0,15887,1,145,39.8,3
4,2017,19499,0,21728,0,145,65.7,2
1,2018,18999,0,3924,1,145,50.4,1.5
2,2018,17199,0,13138,1,145,54.3,1.5
2,2015,11906,0,50713,1,125,51.4,2
1,2016,12306,1,18840,1,125,52.3,1.5
0,2019,15989,0,5771,1,145,55.5,1.5
0,2013,16299,0,31086,1,235,37.7,3
0,2016,11799,1,19568,0,0,78.5,1.5
0,2014,14099,1,53050,1,300,35.3,3
2,2013,8999,1,58223,0,20,68.9,2
10,2015,17999,0,39744,0,145,54.3,2
0,2015,10899,1,64716,0,30,65.7,2
1,2016,12000,0,30857,0,20,68.9,2
12,2016,25000,0,52816,0,160,50.4,2
2,2018,17399,0,29065,0,145,64.2,2
0,2010,6275,1,60000,0,125,60.1,2
1,2016,13999,0,11576,0,30,64.2,2
1,2015,17799,0,38902,1,260,37.2,3
17,2015,26499,0,35284,1,300,34,3
3,2017,19999,0,26162,0,145,58.9,2
4,2016,18749,0,41431,0,160,51.4,3
0,2013,10599,0,21061,1,145,48.7,1.6
12,2016,29250,0,41464,2,0,85.6,2
3,2016,16099,1,37683,0,30,62.8,2
1,2016,16359,0,17748,0,125,57.6,2
3,2016,13699,0,77784,0,30,65.7,2
11,2016,19250,0,43751,0,145,54.3,2
0,2016,12350,1,47324,0,30,65.7,2
0,2016,10499,1,36240,0,0,83.1,1.5
0,2015,12270,0,38573,0,20,68.9,1.5
4,2016,15850,0,33740,0,30,65.7,2
0,2016,11125,1,33149,0,0,78.5,1.5
2,2014,14500,0,70796,0,160,50.4,3
2,2016,14699,1,38206,0,30,64.2,2
4,2015,12999,1,52217,0,125,60.1,2
2,2016,16199,0,45223,2,0,134.5,2
5,2017,24499,0,28062,0,145,48.7,3
2,2016,16099,0,40217,2,0,148.7,2
0,2013,10999,1,32097,1,145,50.4,1.6
1,2017,15099,1,16309,0,145,65.7,2
0,2016,12369,1,46170,0,20,70.6,1.5
4,2018,26495,0,23640,2,135,156.9,2
2,2016,12999,0,33332,1,125,54.3,1.5
8,2013,11056,0,49599,0,160,52.3,2
0,2016,17499,0,26855,1,235,37.7,3
0,2016,11001,1,31615,0,0,78.5,1.5
0,2014,8499,1,63299,0,20,68.9,2
0,2015,10999,1,23905,0,20,72.4,1.5
8,2014,9999,1,42023,0,160,51.4,2
8,2017,15999,0,60703,0,145,65.7,2
12,2016,25449,0,46683,0,200,47.1,3
1,2014,10999,1,61819,0,30,62.8,2
1,2016,11999,1,32878,1,125,52.3,1.5
1,2017,15499,1,4240,1,30,55.4,1.5
5,2016,19899,0,50475,0,200,49.6,3
12,2016,24499,0,57146,0,160,50.4,2
0,2017,13499,0,14597,0,145,72.4,1.5
3,2017,17499,0,33711,0,145,65.7,2
2,2016,11999,0,92300,2,0,148.7,2
1,2016,16279,0,17574,1,125,51.4,1.5
0,2012,5995,1,98000,0,125,58.9,2
5,2005,4995,0,84000,1,305,24.6,4.4
16,2013,25945,2,30500,1,570,24.6,4
2,2001,3050,0,90000,1,325,27.7,3
2,2016,16499,0,24500,2,0,134.5,2
0,2016,11499,1,27199,0,0,83.1,1.5
0,2012,7950,1,40488,0,30,62.8,2
2,2016,12450,0,66986,0,30,65.7,2
2,2017,17694,1,19400,0,145,64.2,2
2,2015,12212,0,59799,0,30,62.8,2
2,2013,9174,0,79144,0,30,62.8,2
11,2016,19999,1,23553,0,160,52.3,2
0,2017,11999,1,19108,1,145,56.5,1.5
12,2016,28999,0,41972,2,0,85.6,2
2,2014,10399,1,47059,0,30,61.4,2
4,2016,15699,0,30767,0,30,62.8,2
4,2000,1699,1,99209,1,265,29.4,2
0,2016,10699,1,35417,0,0,78.5,1.5
0,2014,14799,1,31914,1,300,35.3,3
3,2016,14799,1,57876,0,125,57.6,2
12,2015,29949,0,21500,0,190,47.1,3
6,2012,8750,0,134000,0,250,41.5,3
8,2013,8999,0,60665,0,160,52.3,2
0,2015,13500,0,82876,1,235,37.7,3
4,2013,8999,0,178987,2,190,40.4,3
0,2011,6000,1,80183,0,145,55.4,2
2,2010,5999,0,118000,1,260,35.8,3
0,2017,13995,1,14646,0,30,65.7,2
2,2007,2995,0,124200,0,260,40.9,2
12,2012,7250,0,214000,0,300,37.7,3
2,2009,6495,0,122144,1,300,34,3
3,2016,17995,0,27203,0,125,58.9,2
2,2011,6495,1,66400,0,125,58.9,2
8,2016,13299,1,45795,0,20,68.9,2
1,2017,10999,0,79715,0,125,60.1,2
1,2016,14412,0,31838,1,125,51.4,1.5
2,2015,13695,1,30000,0,125,60.1,2
4,2015,13999,0,50700,0,125,60.1,2
2,2002,3999,0,85452,1,330,33.6,2
0,2012,5995,1,92000,1,145,49.6,1.6
0,2016,13995,0,62000,1,235,37.7,3
0,2018,15499,1,14287,0,145,65.7,2
4,2016,14999,0,42803,0,30,62.8,2
2,2017,19899,0,28091,2,135,134.5,2
3,2016,15689,0,60464,0,30,65.7,2
5,2012,17199,0,27352,0,160,51.4,3
2,2016,14399,0,68458,2,0,148.7,2
0,2017,13999,1,16398,0,20,70.6,1.5
2,2018,17399,0,32117,0,145,64.2,2
0,2016,10899,1,23407,0,0,78.5,1.5
3,2017,14999,0,62111,0,20,70.6,2
4,2016,13299,0,80823,0,30,62.8,2
0,2017,9199,1,83923,0,145,83.1,1.5
0,2016,10070,1,47413,0,0,83.1,1.5
8,2013,9999,0,53540,0,160,52.3,2
1,2016,12500,0,30626,0,20,72.4,1.5
3,2016,13399,0,60975,0,20,70.6,2
0,2015,10899,1,56278,0,20,70.6,1.5
1,2015,11499,0,90836,0,30,62.8,2
3,2015,15599,0,54213,0,30,65.7,2
1,2016,15199,0,66543,0,145,55.4,2
1,2016,17099,0,31540,0,30,62.8,2
4,2012,11400,0,86674,0,235,43.5,3
1,2016,11299,0,49981,0,20,72.4,1.5
3,2017,19399,0,30949,0,30,65.7,2
0,2016,11899,1,40911,0,20,70.6,1.5
0,2016,12999,1,20467,0,20,70.6,1.5
3,2018,18899,1,12086,1,145,46.3,2
2,2016,15999,0,43527,0,125,60.1,2
0,2017,20299,0,12952,1,200,39.8,3
1,2016,12599,1,18933,1,125,52.3,1.5
2,2015,9299,1,65412,0,20,68.9,2
6,2015,23499,0,65218,0,145,54.3,3
11,2016,20000,0,52135,0,145,54.3,2
1,2016,12357,1,17994,1,125,52.3,1.5
3,2016,15399,0,54055,0,125,60.1,2
3,2016,15699,1,41993,0,30,62.8,2
12,2016,31999,0,26185,2,0,85.6,2
2,2018,17250,0,15189,0,145,67.3,2
3,2017,18499,0,29383,0,145,65.7,2
0,2016,9999,1,46620,0,0,83.1,1.5
20,2016,14799,1,20266,1,200,41.5,2
1,2015,11999,1,19893,0,30,65.7,2
3,2015,14299,0,80614,0,125,58.9,2
2,2017,14999,1,27890,0,145,57.6,2
3,2017,17999,0,26807,0,125,60.1,2
2,2013,13999,0,35688,0,125,58.9,2
0,2016,11199,1,31095,0,0,83.1,1.5
2,2016,19499,0,29789,2,0,134.5,2
4,2016,15999,0,31228,0,30,62.8,2
8,2017,18499,0,32236,0,145,65.7,2
1,2016,15149,1,34608,1,200,42.8,2
2,2016,11269,0,86128,0,30,65.7,2
0,2016,10799,1,37087,0,0,83.1,1.5
2,2016,12789,1,74020,0,30,64.2,2
1,2016,12499,1,17586,1,125,52.3,1.5
8,2017,18499,0,41326,0,125,60.1,2
8,2016,14799,1,37032,0,125,60.1,2
11,2015,15199,0,95408,0,145,54.3,2
1,2017,14020,1,35732,0,145,64.2,2
2,2016,14000,1,23323,0,30,62.8,2
2,2016,18599,0,30333,2,0,134.5,2
8,2016,18199,0,30405,0,125,57.6,2
2,2016,16500,0,53867,2,0,134.5,2
3,2015,12999,0,90734,0,30,65.7,2
5,2013,16199,0,62068,0,160,49.6,3
2,2012,9199,0,62616,0,30,62.8,2
1,2016,8750,1,97147,0,20,68.9,1.5
2,2016,10740,0,91855,0,0,74.3,2
2,2012,9000,0,75840,0,145,53.3,2
2,2017,15599,0,38070,0,145,64.2,2
0,2016,12299,1,27545,0,30,65.7,2
1,2015,11999,0,41704,0,30,61.4,2
1,2014,10360,0,45868,1,145,47.1,2
0,2016,10999,1,21964,0,0,78.5,1.5
0,2013,7999,1,61295,0,0,74.3,1.6
4,2017,21999,0,30990,0,145,62.8,2
1,2014,15399,0,72203,1,260,37.2,3
0,2017,13899,1,19300,0,20,70.6,1.5
2,2016,18299,0,25431,2,0,134.5,2
4,2016,15599,0,37786,0,30,62.8,2
8,2016,17499,0,44890,0,125,57.6,2
1,2016,12999,0,24479,1,125,53.3,1.5
4,2016,14499,0,48863,0,30,62.8,2
0,2016,11399,1,26231,0,0,78.5,1.5
2,2016,16399,0,30894,0,30,64.2,2
0,2016,11899,1,25281,1,125,53.3,1.5
0,2015,8999,1,60761,0,30,65.7,2
2,2015,12999,0,27153,0,30,62.8,2
0,2017,13399,0,72814,1,125,54.3,1.5
1,2016,12699,1,13267,1,125,52.3,1.5
0,2014,9999,1,42994,1,145,50.4,1.6
10,2017,21299,0,33610,0,145,54.3,2
2,2014,13499,0,54842,0,30,62.8,2
11,2016,24999,0,28466,0,200,47.9,3
12,2016,31200,0,23747,2,0,85.6,2
12,2016,27799,0,31903,2,0,85.6,2
1,2016,12700,0,48841,1,145,46.3,2
11,2017,24999,0,35351,0,200,47.1,3
4,2016,12199,0,79234,0,20,67.3,2
4,2016,19999,0,22312,0,160,51.4,3
4,2017,19099,0,37401,0,145,68.9,2
0,2017,11099,1,62495,0,145,78.5,1.5
4,2016,17499,0,30754,0,30,62.8,2
2,2016,11099,1,88192,0,30,65.7,2
12,2016,23499,0,59154,0,200,47.1,3
2,2012,9999,1,36529,0,30,61.4,2
8,2014,9999,0,74012,0,160,52.3,2
12,2017,31499,0,23646,0,145,47.1,3
0,2017,19499,0,24482,1,200,39.8,3
2,2013,11599,1,54374,0,125,57.6,2
16,2013,19699,0,58125,1,570,25.2,4
2,2016,13899,0,62816,2,0,148.7,2
2,2016,10599,0,95217,0,0,74.3,2
4,2016,17199,0,14005,0,30,62.8,2
1,2016,9499,1,68848,0,0,74.3,1.5
3,2016,16299,1,24280,0,30,62.8,2
3,2016,15199,1,51194,0,30,62.8,2
2,2014,14449,0,51062,0,125,58.9,2
10,2012,11753,0,73701,0,160,50.4,2
2,2018,18899,0,25127,0,145,62.8,2
4,2014,14299,0,34758,0,125,57.6,2
0,2016,13499,0,30925,0,20,68.9,2
0,2019,15989,0,12212,1,145,55.5,1.5
0,2007,1500,1,167000,0,125,57.6,2
21,1999,3995,1,74282,1,245,35.3,1.9
2,2015,9299,1,98819,0,20,72.4,2
2,2017,20499,0,14500,2,0,134.5,2
0,2014,8499,1,43248,0,20,68.9,2
1,2016,8999,0,87743,0,20,72.4,1.5
21,1999,3995,1,51949,1,255,35.3,1.9
0,2012,7995,1,63635,0,30,62.8,2
0,2017,10999,1,46147,0,0,83.1,1.5
2,2016,15699,0,50310,0,30,64.2,2
0,2016,10999,1,31847,0,0,78.5,1.5
9,2018,23465,0,11941,0,145,58.9,2
0,2016,10899,1,46035,0,20,70.6,1.5
2,2016,12299,0,72280,0,20,70.6,2
2,2016,18995,0,23110,0,125,57.6,2
4,2016,12639,0,72924,0,20,68.9,2
4,2019,22495,0,21101,1,150,50.4,2
3,2016,17975,1,14000,1,160,46.3,2
2,2017,16745,0,50000,3,135,148.7,2
2,2016,15099,0,33158,0,30,67.3,2
2,2013,11199,1,49720,0,30,61.4,2
10,2014,15159,0,77129,0,145,54.3,2
4,2016,14079,0,74322,0,30,62.8,2
4,2015,13999,0,50558,0,30,62.8,2
3,2017,19259,0,29871,0,145,65.7,2
0,2016,9749,1,56044,0,0,78.5,1.5
0,2016,13499,1,40855,0,30,65.7,2
5,2016,20999,0,45140,0,200,49.6,3
1,2017,13799,1,14980,1,125,52.3,1.5
3,2018,19000,0,7970,1,145,44.1,2
2,2012,8750,1,54000,0,30,61.4,2
6,2017,52950,0,22000,1,150,22.1,6.6
5,2008,9495,2,67000,0,265,40.9,3
17,2015,28995,2,35000,1,330,32.5,3
0,2016,9995,1,30000,0,0,83.1,1.5
3,2016,15999,0,29041,0,30,65.7,2
3,2015,14799,0,51873,0,160,52.3,3
2,2018,18999,0,15377,0,145,56.5,3
0,2017,11339,1,41925,0,0,78.5,1.5
1,2016,10949,1,34489,0,0,74.3,1.5
2,2016,13969,0,41317,0,20,74.3,2
3,2016,19199,0,25000,0,160,52.3,3
0,2017,12499,1,20064,1,145,53.3,1.5
3,2016,14389,0,61688,0,20,70.6,2
0,2015,11699,1,33826,0,30,65.7,2
10,2017,23499,0,26986,0,145,54.3,2
1,2016,13899,1,24169,1,125,50.4,1.5
12,2008,7998,0,86800,0,325,34.9,3
5,2013,16600,0,57000,0,165,49.6,3
6,2012,10990,0,76000,0,260,41.5,3
0,2015,10569,1,27667,0,30,65.7,2
0,2016,13639,1,26016,0,20,70.6,1.5
0,2016,11469,1,33578,0,0,83.1,1.5
0,2016,10939,1,33243,0,0,78.5,1.5
0,2016,11819,1,26141,0,0,78.5,1.5
2,2014,11999,1,49969,0,30,61.4,2
1,2018,15199,1,14228,1,145,52.3,1.5
0,2016,9699,1,59751,0,0,83.1,1.5
2,2012,8569,0,85118,0,30,62.8,2
0,2016,11799,1,18644,0,0,78.5,1.5
